NatEmis,Province,Official_Institution_Name,STATUS,Sector,Phase_PED,Specialisation,GIS_Long,GIS_Lat,District Mun Name,Local MunName,Ward_ID,StreetAddress,Telephones,Telephone,Section21,School Fees,Urban_Rural,Towns/suburb,suburb_Latitude,suburb_longitude,Distance
700400329,Gt,Olievenhoutbosch Primary,Open,Public,Primary School,Ordinary,28.095367,-25.914671,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900106,"1974, Cnr Naledi And Bohlale Street, Olievenhoutbosch, Olievenhoutbosch, Centurion",126520088,126520088,Yes,No,Urban,Olievenhoutbosch,-25.88841,28.09172,22.01434331017663
700210906,Gt,Lyttelton Manor High School,Open,Public,Secondary School,Ordinary & Technical,28.20078633,-25.83503957,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900057,"106, Selborne Avenue, Lyttelton Manor, Centurion",126645698,126645698,Yes,Yes,Urban,Lyttelton,-25.8181,28.2117,8.707184994293872
700230300,Gt,Hillview High School,Open,Public,Secondary School,Ordinary,28.174469761,-25.711793889,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900053,"71, Franzina Street, Roseville, Pretoria",123352271,123352271,Yes,Yes,Urban,Roseville,-25.7103,28.1693,8.748601571494754
700221482,Gt,Meetse-A-Bophelo,Open,Public,Primary School,Ordinary,28.419982,-25.721879,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900097,"27273, Hector Pterson Street, Mamelodi East, Mamelodi, Pretoria",128403964,128403964,Yes,No,Urban,Mamelodi,-25.7158053,28.3808295,18.73621956886757
700241257,Gt,Seetsa-Sa-Kgwedi Primary School,Open,Public,Primary School,Ordinary,28.119266999,-25.467,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900026,"431, Block R, Soshanguve, Pretoria",127122104,127122104,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,35.10401757673255
700240671,Gt,Rethabile Primary School,Open,Public,Primary School,Ordinary,28.31347,-25.369168,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900073,"90, Jr 90 Portion 53, Klipdrift, Hammanskraal, Pretoria",127114008,127114008,Yes,No,Urban,Klipdrift Hammanskraal,-25.3604424187,28.338224003,44.43594768879712
700240358,Gt,Laerskool Voortrekker-Eeufees,Open,Public,Primary School,Ordinary,28.17101703,-25.66527473,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900002,"538, President Steyn Street, , Pretoria North, Pretoria",125466541,125466541,Yes,Yes,Urban,Pretoria Central,-25.7518426,28.1899743,12.96301294452072
700400381,Gt,Soshanguve East Secondary School,Open,Public,Secondary School,Ordinary,28.09892,-25.588917,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900090,"1138, Block Xx, Soshanguve, Pretoria",769481700,769481700,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,24.02919998005863
700210120,Gt,Glenstantia Primary School,Open,Public,Primary School,Ordinary,28.285010241,-25.798479974,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900046,"1, Anton Van Wouw Street, Constantia Park, Pretoria",129986116,129986116,Yes,Yes,Urban,Constantia Park ,-25.8080556,28.2822222,5.925250317263736
700230862,Gt,Laerskool Generaal Beyers,Open,Public,Primary School,Ordinary,28.126750737,-25.743166982,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900003,"1, Du Plessisstreet, Danville, Pretoria",123869067,123869067,Yes,Yes,Urban,Danville,-25.7407,28.121,11.53850429224061
700910484,Gt,Hans Kekana Secondary School,Open,Public,Secondary School,Ordinary,28.23599701,-25.36378984,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900076,"4660, Majaneng, Temba, Hammanskraal, Pretoria",127100996,127100996,Yes,No,Urban,Temba,-25.3802778,28.2630556,44.40353467220208
700241125,Gt,Pulamadibogo Primary School,Open,Public,Primary School,Ordinary,28.13602915,-25.48651499,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900027,"264, Block Y, Soshanguve, Pretoria",120230706,120230706,Yes,No,Rural,Block Y Soshanguve,-25.4868127,28.1333443,32.50597667015725
700241828,Gt,Reabetswe Primary School,Open,Public,Primary School,Ordinary,28.054108,-25.555471,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900039,"3105, Extension 1, Soshanguve, Pretoria",825560059,825560059,Yes,No,Urban,Extension 1 Soshanguve,-25.55345,28.06046,29.70671851923641
700241852,Gt,Gontse Primary School,Open,Public,Primary School,Ordinary,28.070184912,-25.570500466,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900089,"6668, Extension 3, Soshanguve South, Pretoria",129426595,129426595,Yes,No,Urban,Extension 3 Soshanguve,-25.600793,28.081837,27.39806609970539
700924602,Gt,Sikhulisile Primary School,Open,Public,Primary School,Ordinary,28.737078623,-25.662576821,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900104,"1934, Section H, Ekangala, Bronkhorstspruit, Ekangala",129436597,129436597,Yes,No,Urban,Section H Ekangala,-25.668773715,28.736133805,51.2192603699936
700231670,Gt,Flavius Mareka Secondary School,Open,Public,Secondary School,Ordinary,28.055744122,-25.768468361,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900007,"127, Masopha, Saulsville, Pretoria",123756867,123756867,Yes,No,Urban,Saulsville,-25.7702778,28.0547222,18.41835237269969
700400086,Gt,Mshuluzane Mayisela Primary School,Open,Public,Primary School,Ordinary,28.71869011,-25.77504558,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900102,"2535, Mothibe Drive, Zithobeni, Zithobeni, Bronkhorstspruit",614010153,614010153,Yes,No,Urban,Zithobeni,-25.7863889,28.72,48.10248296818759
700231316,Gt,Pretoria Boys' High School,Open,Public,Secondary School,Ordinary,28.224005,-25.760791,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900056,"251, Roper Street, Brooklyn,  Pretoria",124602246,124602246,Yes,Yes,Urban,Brooklyn,-25.7646,28.2393,1.591332057900187
700240804,Gt,Khensani Primary School,Open,Public,Primary School,Ordinary,28.105134529,-25.523463638,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900034,"1813, Block H, Soshanguve, Pretoria",795052691,795052691,Yes,No,Urban,Block H Soshanguve,-25.52467,28.10647,29.91874899452057
700232272,Gt,Thoho-Ya-Ndou Primary School,Open,Public,Primary School,Ordinary,28.050482075,-25.770907199,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900063,"2, Cnr Letsatsi And Kgaka, Saulsville, Pretoria",123755156,123755156,Yes,No,Urban,Saulsville,-25.7702778,28.0547222,18.95391731299586
700240911,Gt,Mafumbuka Primary School,Open,Public,Primary School,Ordinary,28.085034791,-25.449152679,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900011,"21, Masombuka, Block Hh, Soshanguve, Pretoria",127131111,127131111,Yes,No,Urban,Block Hh Soshanguve,-25.44945,28.08602,38.22736377046581
700400330,Gt,Rephafogile Secondary School,Open,Public,Secondary School,Ordinary,28.43428,-25.720759,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900010,"22, Cnr. Letsogo & Milenyane Strs, Mamelodi East, Mamelodi, Pretoria",120065139,120065139,Yes,No,Urban,Mamelodi East,-25.7102,28.4008,20.15716454515632
700220038,Gt,Fred Magardie Primary School,Open,Public,Primary School,Ordinary,28.316883128,-25.712693109,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900043,"402, Kawie Avenue, Eersterust, Pretoria",128067431,128067431,Yes,Yes,Urban,Eersterust,-25.7206225,28.3064556,9.678168899135127
700400756,Gt,Curro Thatchfield,Open,Independent,Combined School,Ordinary,28.108133,-25.901575,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900077,"3512, Cnr. Barbet And Brakfontein Road, Thatchfield Hills, Centurion",126522906,126522906,No,Yes,Urban,Thatchfield Hills,-25.89471,28.10815,20.08021125785838
700241753,Gt,Shalom Primary School,Open,Public,Primary School,Ordinary,28.078747,-25.554715,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900089,"215, Masianoke, Soshanguve, Soshanguve, Pretoria",127911047,127911047,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,28.29311898838486
700910355,Gt,Ema Primary School,Open,Public,Primary School,Ordinary,28.04585724,-25.482751389,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900019,"4272, Langalibalele, Slovo-Ville, Winterveldt, Pretoria",871500008,871500008,Yes,No,Urban,Slovoville,-25.429,28.0371,36.77480331296335
700400024,Gt,Nellmapius Ext. 1 Primary School,Open,Public,Primary School,Ordinary,28.350383,-25.738763,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900086,"481, Nellmapius Road, Nellmapius Ext 1, Pretoria",825576564,825576564,Yes,No,Urban,Nellmapius Ext 1,-25.737858,28.346114,11.50635571400863
700400291,Gt,Southdowns College,Open,Independent,Combined School,Ordinary,28.21396,-25.89482,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900065,"1, John Voster Drive, , Irene, Pretoria",126650244,126650244,No,Yes,Urban,Irene,-25.8812,28.2263,14.64847878101776
700220657,Gt,Gatang Secondary School,Open,Public,Secondary School,Ordinary,28.39562452,-25.72204044,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900016,"23423, Ext 4, Mamelodi East, Mamelodi, Pretoria",128015927,128015927,Yes,No,Urban,Mamelodi East,-25.7102,28.4008,16.3780500193612
700241166,Gt,Rodney Mokoena Preparatory School,Open,Public,Primary School,Ordinary,28.06796,-25.552526,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900089,"27, Cnr M17 & Ruth First, Block Tt, Soshanguve, Pretoria",127918028,127918028,Yes,No,Rural,Block Tt Soshanguve,-25.558,28.0654,29.11929298776194
700241521,Gt,Vukosi Primary School,Open,Public,Primary School,Ordinary,28.118985,-25.438168,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900025,"284, Block V, Soshanguve, Pretoria",127205199,127205199,Yes,No,Urban,Block V Soshanguve,-25.4433,28.1224,38.12894971174879
700232132,Gt,Philena Middle Farm School,Open,Public,Primary School,Ordinary,28.096213,-25.916473,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900106,"307, Cnr Imbongolo & Bohlale Street, Olievenhoutbosch, Centurion",126520055,126520055,Yes,No,Rural,Olievenhoutbosch,-25.88841,28.09172,22.11030920822713
700230359,Gt,Hoërskool Langenhoven,Open,Public,Secondary School,Ordinary & Technical,28.186516666,-25.733321667,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900058,"1, Paul Kruger Street, Capital Park, Pretoria",123283466,123283466,Yes,Yes,Urban,Capital Park,-25.7241667,28.1877778,6.32866135339115
700911754,Gt,Rapelego Primary School,Open,Public,Primary School,Ordinary,28.119112,-25.411344,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900014,"726, Block F1, New Eersterus, Hammanskraal, Pretoria",785767718,785767718,Yes,No,Urban,New Eersterus,-25.7036126,28.31456405,40.9547243677622
700240309,Gt,Laerskool Rachel De Beer,Open,Public,Primary School,Ordinary,28.15665163,-25.66097594,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900002,"766, Wonderboom Street, Dorandia, Pretoria Noord, Pretoria",125460430,125460430,Yes,Yes,Urban,Dorandia,-25.662218,28.1542695,14.16287298120222
700400794,Gt,Pele Primary School,Open,Public,Primary School,Ordinary,28.105954999,-25.601478999,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900090,"835, Zola Budd Street, Block A, Soshanguve, Pretoria",826007573,826007573,Yes,No,Urban,Block A Soshanguve,-25.5302,28.1065,22.48873293959415
700210856,Gt,Laerskool Wierdapark,Open,Public,Primary School,Ordinary,28.14114565,-25.85457598,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900070,"256, Willem Botha, Wierdapark, Centurion",126543350,126543350,Yes,Yes,Urban,Wierdapark,-25.8602778,28.1466667,14.00861084645532
700212192,Gt,Chokoe Primary School,Open,Public,Primary School,Ordinary,28.5298244,-25.64714795,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900100,"3643, Tswelopele Drive, Refilwe, Cullinan, Pretoria",813239880,813239880,Yes,No,Urban,Refilwe Cullinan,-25.64,28.5297,31.93014015418567
700221044,Gt,Ribane-Laka Secondary School,Open,Public,Secondary School,Ordinary,28.385222,-25.717562,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900018,"19558, Maseko Street, Mamelodi East, Mamelodi, Pretoria",128018323,128018323,Yes,No,Urban,Mamelodi East,-25.7102,28.4008,15.54095911223894
700220681,Gt,Solomon Mahlangu Freedom School,Open,Public,Secondary School,Ordinary,28.385689,-25.719478,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900018,"19560, Park Street, Mamelodi East, Mamelodi, Pretoria",813378383,813378383,Yes,No,Urban,Mamelodi East,-25.7102,28.4008,15.51531749821674
700400239,Gt,Soshanguve South Secondary School,Open,Public,Secondary School,Ordinary,28.059992,-25.576617,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900039,"17705, Soshanguve South Ext 8, Soshanguve, Pretoria",127918017,127918017,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,27.52732263087771
700240069,Gt,Hoërskool Montana,Open,Public,Secondary School,Ordinary & Technical,28.24175404,-25.67355175,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900005,"560, 6Th Road, Montana, Pretoria",125480160,125480160,Yes,Yes,Urban,Montana,-25.6717,28.2439,10.08966856950648
700211649,Gt,Sedibeng Primary School,Open,Public,Primary School,Ordinary,28.529651377,-25.63765644,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900100,"1172, Jiyane, Refilwe, Cullinan, Cullinan",127321112,127321112,Yes,No,Urban,Refilwe Cullinan,-25.64,28.5297,32.35827382762599
700220962,Gt,Phateng Secondary School,Open,Public,Secondary School,Ordinary & Technical,28.37362793,-25.72109117,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900018,"20202, Serapeng Street, Mamelodi East, Mamelodi, Pretoria",128820945,128820945,Yes,No,Urban,Mamelodi East,-25.7102,28.4008,14.31373251793137
700210195,Gt,Hoërskool Menlopark,Open,Public,Secondary School,Ordinary,28.25830656,-25.765946,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900082,"412, Atterbury Weg, Menlopark, , Pretoria",123617738,123617738,Yes,Yes,Urban,Menlo Park,-25.769851,28.259971,1.912481151279182
700400775,Gt,Nellmapius Ext.6 Primary School,Open,Public,Primary School,Ordinary,28.376101,-25.732666,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900015,"7216, Koporo Street, Nellmapius Ext.6, Nellmapius Ext.6, Pretoria",728108424,728108424,Yes,No,Urban,Nellmapius,-25.7358,28.3637,14.1738326046486
700400839,Gt,Curro Academy Soshanguve,Open,Independent,Combined School,Ordinary,28.092603,-25.573378,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900090,"6283, Palladium Street, Block Vv, Soshanguve, Pretoria",762439304,762439304,No,Yes,Urban,Block Vv Soshanguve,-25.52768,28.10352,25.800732986185
700240788,Gt,Kgotlelelang Primary School,Open,Public,Primary School,Ordinary,28.109662541,-25.439862426,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900025,"351, Madikizela, Soshanguve, Soshanguve, Pretoria",127206600,127206600,Yes,No,Rural,Soshanguve,-25.5263889,28.0994444,38.25946792009586
700221474,Gt,Bona Lesedi Secondary School,Open,Public,Secondary School,Ordinary,28.412183453,-25.703105831,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900017,"415, Lekganyane Street, Mahube Valley, Mamelodi, Pretoria",128403832,128403832,Yes,No,Urban,Mahube Valley,-25.702388,28.4098589,18.63725089631507
700220772,Gt,Mamelodi Secondary School,Open,Public,Secondary School,Ordinary,28.363737959,-25.710594395,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900028,"9996, Tsomo Street, Mamelodi West, Mamelodi, Pretoria",128057414,128057414,Yes,No,Urban,Mamelodi West,-25.7083622,28.3478165,13.84542223480991
700232661,Gt,Phuthaditshaba Primary School,Open,Public,Primary School,Ordinary,28.04598036,-25.78226519,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900068,"9564, Cnr 4Th & 18Th, Atteridgeville West, Pretoria",129436610,129436610,Yes,No,Urban,Atteridgeville West,-25.7714,28.051,19.49019669645161
700210807,Gt,Laerskool Rooihuiskraal,Open,Public,Primary School,Ordinary,28.15255826,-25.88941131,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900064,"1, C/O Maraboe Street And Panorama Street, Rooihuiskraal, Pretoria",126615568,126615568,Yes,Yes,Urban,Rooihuiskraal,-25.8933333,28.1513889,16.33499698510492
700210690,Gt,Laerskool Elarduspark,Open,Public,Primary School,Ordinary,28.26076395,-25.82935807,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900047,"548, Alberton Str, Elarduspark, Pretoria",123451031,123451031,Yes,Yes,Urban,Elarduspark,-25.8313889,28.2616667,7.490197941152291
700400088,Gt,Nellmapius Secondary School,Open,Public,Secondary School,Ordinary,28.350383,-25.738763,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900086,"481, Nellmapius Road, Nellmapius Ext 1, Pretoria",128142011,128142011,Yes,No,Urban,Nellmapius Ext 1,-25.737858,28.346114,11.50635571400863
700400327,Gt,Orchards Primary School (Tw),Open,Public,Primary School,Ordinary,28.096746541,-25.64804081,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900004,"41, Fairwood Ave, Pretoria The Orchards, Pretoria",125494594,125494594,Yes,Yes,Urban,The Orchards,-25.6513,28.0947,19.27287305230432
