NatEmis,Province,Official_Institution_Name,STATUS,Sector,Phase_PED,Specialisation,GIS_Long,GIS_Lat,District Mun Name,Local MunName,Ward_ID,Town_City,StreetAddress,Telephone,Section21,School Fees,Urban_Rural,Town_Suburb,Towns/suburb,suburb_coordinates
700400582,GT,MATLAPENG PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.07838393,-25.560210574,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900089,PRETORIA,"641, CNR MOKHETLE STREET AND UMKHOBEZA STREET, BLOCK WW, SOSHANGUVE, PRETORIA",127918014,YES,No,URBAN,BLOCK WW SOSHANGUVE,Block Ww Soshanguve,"(-25.561356, 28.079257)"
700230797,GT,LAERSKOOL BOOYSENS,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY & FULL SERVICE,28.12596144,-25.708494301,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900055,PRETORIA,"20, C/O WILHELM AND ATTIE STREET, BOOYSENS, HERCULES, PRETORIA",123795195,YES,Yes,URBAN,BOOYSENS,Booysens,"(-25.7097222, 28.1266667)"
700400075,GT,STEVE TSWETE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.094438,-25.907642,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900106,PRETORIA,"2711, UMZAKUZI STREET, EXT 21, OLIEVENHOUTBOSCH, CENTURION",649156638,YES,No,URBAN,OLIEVENHOUTBOSCH,Olievenhoutbosch,"(-25.88841, 28.09172)"
700911268,GT,MODISELLE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.01775862,-25.580191864,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900032,PRETORIA,"1735, MOKONYANE STREET ZONE 7, GA RANKUWA, PRETORIA",127003267,YES,No,URBAN,GA-RANKUWA,Ga-Rankuwa,"(-25.6041667, 28.0052778)"
700400554,GT,LAEZONIA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.006161,-25.8806,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900048,PRETORIA,"80, PLOT 80, DOORNRANDJES, LAEZONIA, PRETORIA",126693308,YES,No,RURAL,DOORNRANDJIES,Doornrandjies,"( -25.87576, 28.00912)"
700210658,GT,LAERSKOOL CONSTANTIAPARK,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.2828717,-25.80739917,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900083,PRETORIA,"137, DUVERNOY STREET, CONSTANTIAPARK, PRETORIA",127619500,YES,Yes,URBAN,CONSTANTIA PARK,Constantia Park,"(-25.8080556, 28.2822222)"
700220046,GT,NANTES PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.32173973,-25.71135096,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900043,PRETORIA,"500, SIONSBERG ROAD, EERSTERUST, EERSTERUST, PRETORIA",128067001,YES,Yes,URBAN,EERSTERUST,Eersterust,"(-25.7206225, 28.3064556)"
700910531,GT,IKELENG PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.05187268,-25.485747594,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900019,PRETORIA,"138, PHASE 2, LEBANON, MABOPANE, PRETORIA",725854948,YES,No,URBAN,LEBANON MABOPANE,Lebanon Mabopane,"(-25.48777, 28.04926)"
700231423,GT,SUNNYSIDE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.205131703,-25.756508345,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900059,PRETORIA,"146, CELLIERS STREET, SUNNYSIDE, , PRETORIA",123438049,YES,Yes,URBAN,SUNNYSIDE,Sunnyside,"(-25.7535, 28.2079)"
700220749,GT,LEHLABILE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.3905163,-25.71312586,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900016,PRETORIA," 136, BROADWAY STREET, MAMELODI, MAMELODI, PRETORIA",128019220,YES,No,URBAN,MAMELODI,Mamelodi,"(-25.7158053, 28.3808295)"
700400396,GT,HAMMANSKRAAL SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.286918236,-25.402689507,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900049,PRETORIA,"354, LOVERS LANE, MANDELA VILLAGE, PRETORIA",128820860,YES,No,URBAN,MANDELA VILLAGE,Mandela Village,"(-25.3975, 28.2936111)"
700231324,GT,PRETORIA HIGH SCHOOL FOR GIRLS,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.22764863,-25.75096338,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900092,PRETORIA,"949, PARK STREET, ARCADIA,  PRETORIA",124307341,YES,Yes,URBAN,ARCADIA,Arcadia,"(-25.7453, 28.2030)"
700230888,GT,LAERSKOOL GENERAAL NICOLAAS SMIT,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.13731459,-25.71595934,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900001,PRETORIA,"945, C/O BREMER & PRETORIA, CLAREMONT, PRETORIA WEST, PRETORIA",123792232,YES,Yes,URBAN,CLAREMONT,Claremont,"(-25.7170, 28.1371)"
700220178,GT,HOËRSKOOL OOS-MOOT,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.24003102,-25.70752802,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900052,PRETORIA,"1120, HAARHOFFSTREET, VILLIERIA, PRETORIA",123320601,YES,Yes,URBAN,VILLIERIA,Villieria,"(-25.7161111, 28.2355556)"
700911794,GT,REFALOTSE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.074846667,-25.486123333,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900009,PRETORIA," 1607, FIVE MORGAN, WINTERVELT, PRETORIA",120230289,YES,No,URBAN,WINTERVELD,Winterveld,"( -25.416667, 28.033333)"
700231613,GT,DR WF NKOMO SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.07418076,-25.77776532,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900051,PRETORIA,"  84, KHUDU STREET, ATTERIDGEVILLE, PRETORIA",123737800,YES,No,URBAN,ATTERIDGEVILLE,Atteridgeville,"(-25.7629818, 28.0748568)"
700240267,GT,LAERSKOOL DANIE MALAN,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.17938131,-25.6765646,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900002,PRETORIA,"279, KOOS DE LA REY STREET, PRETORIA NORTH, PRETORIA",125461358,YES,Yes,URBAN,PRETORIA NORTH,Pretoria North,"(-25.672735, 28.1734163)"
700241505,GT,UTHANDO PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.122686,-25.475051,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900026,PRETORIA,"1623, BLOCK R, SOSHANGUVE, PRETORIA",721357310,YES,No,RURAL,BLOCK R SOSHANGUVE,Block R Soshanguve,"(-25.47277, 28.12156)"
700400909,GT,GA-RANKUWA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,27.988149,-25.571392,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900030,PRETORIA,"548, GA-RANKUWA UNIT 23, GA-RANKUWA, PRETORIA",649211916,YES,No,URBAN,GA-RANKUWA,Ga-Rankuwa,"(-25.6041667, 28.0052778)"
700913618,GT,SEAGENG SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.044346,-25.568967,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900039,PRETORIA," 101, ERF 101, ERASMUS, ERASMUS, PRETORIA",127003007,YES,No,URBAN,ERASMUS,Erasmus,"(-25.60898524, 28.05938387)"
700240580,GT,BOTSE-BOTSE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.091590275,-25.466419684,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900094,PRETORIA,"1352, BAXOXELE STREET, SOSHANGUVE, SOSHANGUVE, PRETORIA",127984748,YES,No,RURAL,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700241232,GT,RUABOHLALE JUNIOR SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.070238274,-25.556821814,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900089,PRETORIA,"528, BLOCK TT, SOSHANGUVE, PRETORIA",127911511,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700400329,GT,OLIEVENHOUTBOSCH PRIMARY,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.095367,-25.914671,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900106,CENTURION,"1974, CNR NALEDI AND BOHLALE STREET, OLIEVENHOUTBOSCH, OLIEVENHOUTBOSCH, CENTURION",126520088,YES,No,URBAN,OLIEVENHOUTBOSCH,Olievenhoutbosch,"(-25.88841, 28.09172)"
700210906,GT,LYTTELTON MANOR HIGH SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY & TECHNICAL,28.20078633,-25.83503957,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,CENTURION,"106, SELBORNE AVENUE, LYTTELTON MANOR, CENTURION",126645698,YES,Yes,URBAN,LYTTELTON,Lyttelton,"(-25.8181, 28.2117)"
700230300,GT,HILLVIEW HIGH SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.174469761,-25.711793889,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900053,PRETORIA,"71, FRANZINA STREET, ROSEVILLE, PRETORIA",123352271,YES,Yes,URBAN,ROSEVILLE,Roseville,"(-25.7103, 28.1693)"
700221482,GT,MEETSE-A-BOPHELO,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.419982,-25.721879,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900097,PRETORIA,"27273, HECTOR PTERSON STREET, MAMELODI EAST, MAMELODI, PRETORIA",128403964,YES,No,URBAN,MAMELODI,Mamelodi,"(-25.7158053, 28.3808295)"
700241257,GT,SEETSA-SA-KGWEDI PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.119266999,-25.467,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900026,PRETORIA,"431, BLOCK R, SOSHANGUVE, PRETORIA",127122104,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700240671,GT,RETHABILE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.31347,-25.369168,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900073,PRETORIA,"90, JR 90 PORTION 53, KLIPDRIFT, HAMMANSKRAAL, PRETORIA",127114008,YES,No,URBAN,KLIPDRIFT HAMMANSKRAAL,Klipdrift Hammanskraal," -25.3604424187, 28.3382240038"
700240358,GT,LAERSKOOL VOORTREKKER-EEUFEES,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.17101703,-25.66527473,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900002,PRETORIA,"538, PRESIDENT STEYN STREET, , PRETORIA NORTH, PRETORIA",125466541,YES,Yes,URBAN,PRETORIA CENTRAL,Pretoria Central,"(-25.7518426, 28.1899743)"
700400381,GT,SOSHANGUVE EAST SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.09892,-25.588917,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900090,PRETORIA,"1138, BLOCK XX, SOSHANGUVE, PRETORIA",769481700,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700210120,GT,GLENSTANTIA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.285010241,-25.798479974,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900046,PRETORIA,"1, ANTON VAN WOUW STREET, CONSTANTIA PARK, PRETORIA",129986116,YES,Yes,URBAN,CONSTANTIA PARK ,Constantia Park ,"(-25.8080556, 28.2822222)"
700230862,GT,LAERSKOOL GENERAAL BEYERS,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.126750737,-25.743166982,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900003,PRETORIA,"1, DU PLESSISSTREET, DANVILLE, PRETORIA",123869067,YES,Yes,URBAN,DANVILLE,Danville,"(-25.7407, 28.1210)"
700910484,GT,HANS KEKANA SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.23599701,-25.36378984,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900076,PRETORIA,"4660, MAJANENG, TEMBA, HAMMANSKRAAL, PRETORIA",127100996,YES,No,URBAN,TEMBA,Temba,"(-25.3802778, 28.2630556)"
700241125,GT,PULAMADIBOGO PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.13602915,-25.48651499,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900027,PRETORIA,"264, BLOCK Y, SOSHANGUVE, PRETORIA",120230706,YES,No,RURAL,BLOCK Y SOSHANGUVE,Block Y Soshanguve,"(-25.4868127, 28.1333443)"
700241828,GT,REABETSWE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.054108,-25.555471,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900039,PRETORIA,"3105, EXTENSION 1, SOSHANGUVE, PRETORIA",825560059,YES,No,URBAN,EXTENSION 1 SOSHANGUVE,Extension 1 Soshanguve,"( -25.55345, 28.06046)"
700241852,GT,GONTSE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.070184912,-25.570500466,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900089,PRETORIA,"6668, EXTENSION 3, SOSHANGUVE SOUTH, PRETORIA",129426595,YES,No,URBAN,EXTENSION 3 SOSHANGUVE,Extension 3 Soshanguve,"( -25.600793, 28.081837)"
700924602,GT,SIKHULISILE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.737078623,-25.662576821,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900104,EKANGALA,"1934, SECTION H, EKANGALA, BRONKHORSTSPRUIT, EKANGALA",129436597,YES,No,URBAN,SECTION H EKANGALA,Section H Ekangala,"(-25.668773715, 28.736133805)"
700231670,GT,FLAVIUS MAREKA SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.055744122,-25.768468361,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900007,PRETORIA,"127, MASOPHA, SAULSVILLE, PRETORIA",123756867,YES,No,URBAN,SAULSVILLE,Saulsville,"(-25.7702778, 28.0547222)"
700400086,GT,MSHULUZANE MAYISELA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.71869011,-25.77504558,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900102,BRONKHORSTSPRUIT,"2535, MOTHIBE DRIVE, ZITHOBENI, ZITHOBENI, BRONKHORSTSPRUIT",614010153,YES,No,URBAN,ZITHOBENI,Zithobeni,"(-25.7863889, 28.72)"
700231316,GT,PRETORIA BOYS' HIGH SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.224005,-25.760791,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900056,PRETORIA,"251, ROPER STREET, BROOKLYN,  PRETORIA",124602246,YES,Yes,URBAN,BROOKLYN,Brooklyn,"(-25.7646, 28.2393)"
700240804,GT,KHENSANI PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.105134529,-25.523463638,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900034,PRETORIA,"1813, BLOCK H, SOSHANGUVE, PRETORIA",795052691,YES,No,URBAN,BLOCK H SOSHANGUVE,Block H Soshanguve,"( -25.52467, 28.10647)"
700232272,GT,THOHO-YA-NDOU PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.050482075,-25.770907199,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900063,PRETORIA,"2, CNR LETSATSI AND KGAKA, SAULSVILLE, PRETORIA",123755156,YES,No,URBAN,SAULSVILLE,Saulsville,"(-25.7702778, 28.0547222)"
700240911,GT,MAFUMBUKA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.085034791,-25.449152679,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900011,PRETORIA,"21, MASOMBUKA, BLOCK HH, SOSHANGUVE, PRETORIA",127131111,YES,No,URBAN,BLOCK HH SOSHANGUVE,Block Hh Soshanguve,"(-25.44945, 28.08602)"
700400330,GT,REPHAFOGILE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.43428,-25.720759,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900010,PRETORIA,"22, CNR. LETSOGO & MILENYANE STRS, MAMELODI EAST, MAMELODI, PRETORIA",120065139,YES,No,URBAN,MAMELODI EAST,Mamelodi East,"(-25.7102, 28.4008)"
700220038,GT,FRED MAGARDIE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.316883128,-25.712693109,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900043,PRETORIA,"402, KAWIE AVENUE, EERSTERUST, PRETORIA",128067431,YES,Yes,URBAN,EERSTERUST,Eersterust,"(-25.7206225, 28.3064556)"
700400756,GT,CURRO THATCHFIELD,OPEN,INDEPENDENT,COMBINED SCHOOL,ORDINARY,28.108133,-25.901575,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900077,PRETORIA,"3512, CNR. BARBET AND BRAKFONTEIN ROAD, THATCHFIELD HILLS, CENTURION",126522906,NO,Yes,URBAN,THATCHFIELD HILLS,Thatchfield Hills,"(-25.89471, 28.10815)"
700241753,GT,SHALOM PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.078747,-25.554715,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900089,PRETORIA,"215, MASIANOKE, SOSHANGUVE, SOSHANGUVE, PRETORIA",127911047,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700910355,GT,EMA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.04585724,-25.482751389,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900019,PRETORIA,"4272, LANGALIBALELE, SLOVO-VILLE, WINTERVELDT, PRETORIA",871500008,YES,No,URBAN,SLOVOVILLE,Slovoville,"(-25.4290, 28.0371)"
700400024,GT,NELLMAPIUS EXT. 1 PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.350383,-25.738763,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900086,PRETORIA,"481, NELLMAPIUS ROAD, NELLMAPIUS EXT 1, PRETORIA",825576564,YES,No,URBAN,NELLMAPIUS EXT 1,Nellmapius Ext 1,"(-25.737858, 28.346114)"
700400291,GT,SOUTHDOWNS COLLEGE,OPEN,INDEPENDENT,COMBINED SCHOOL,ORDINARY,28.21396,-25.89482,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900065,PRETORIA,"1, JOHN VOSTER DRIVE, , IRENE, PRETORIA",126650244,NO,Yes,URBAN,IRENE,Irene,"(-25.8812,  28.2263)"
700220657,GT,GATANG SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.39562452,-25.72204044,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900016,PRETORIA,"23423, EXT 4, MAMELODI EAST, MAMELODI, PRETORIA",128015927,YES,No,URBAN,MAMELODI EAST,Mamelodi East,"(-25.7102, 28.4008)"
700241166,GT,RODNEY MOKOENA PREPARATORY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.06796,-25.552526,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900089,PRETORIA,"27, CNR M17 & RUTH FIRST, BLOCK TT, SOSHANGUVE, PRETORIA",127918028,YES,No,RURAL,BLOCK TT SOSHANGUVE,Block Tt Soshanguve,"(-25.5580, 28.0654)"
700241521,GT,VUKOSI PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.118985,-25.438168,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900025,PRETORIA,"284, BLOCK V, SOSHANGUVE, PRETORIA",127205199,YES,No,URBAN,BLOCK V SOSHANGUVE,Block V Soshanguve,"(-25.4433, 28.1224)"
700232132,GT,PHILENA MIDDLE FARM SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.096213,-25.916473,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900106,PRETORIA,"307, CNR IMBONGOLO & BOHLALE STREET, OLIEVENHOUTBOSCH, CENTURION",126520055,YES,No,RURAL,OLIEVENHOUTBOSCH,Olievenhoutbosch,"(-25.88841, 28.09172)"
700230359,GT,HOËRSKOOL LANGENHOVEN,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY & TECHNICAL,28.186516666,-25.733321667,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900058,PRETORIA,"1, PAUL KRUGER STREET, CAPITAL PARK, PRETORIA",123283466,YES,Yes,URBAN,CAPITAL PARK,Capital Park,"(-25.7241667, 28.1877778)"
700911754,GT,RAPELEGO PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.119112,-25.411344,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900014,PRETORIA,"726, BLOCK F1, NEW EERSTERUS, HAMMANSKRAAL, PRETORIA",785767718,YES,No,URBAN,NEW EERSTERUS,New Eersterus,"(-25.7036126, 28.31456405)"
700240309,GT,LAERSKOOL RACHEL DE BEER,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.15665163,-25.66097594,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900002,PRETORIA,"766, WONDERBOOM STREET, DORANDIA, PRETORIA NOORD, PRETORIA",125460430,YES,Yes,URBAN,DORANDIA,Dorandia,"(-25.662218, 28.1542695)"
700400794,GT,PELE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.105954999,-25.601478999,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900090,PRETORIA,"835, ZOLA BUDD STREET, BLOCK A, SOSHANGUVE, PRETORIA",826007573,YES,No,URBAN,BLOCK A SOSHANGUVE,Block A Soshanguve,"(-25.5302, 28.1065)"
700210856,GT,LAERSKOOL WIERDAPARK,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.14114565,-25.85457598,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900070,PRETORIA,"256, WILLEM BOTHA, WIERDAPARK, CENTURION",126543350,YES,Yes,URBAN,WIERDAPARK,Wierdapark,"(-25.8602778, 28.1466667)"
700212192,GT,CHOKOE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.5298244,-25.64714795,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900100,PRETORIA,"3643, TSWELOPELE DRIVE, REFILWE, CULLINAN, PRETORIA",813239880,YES,No,URBAN,REFILWE CULLINAN,Refilwe Cullinan,"(-25.6400, 28.5297)"
